STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,OBS_STATUS_4,Observation status 4,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CONVERSION_TYPE,Conversion type,BASE_PER,Base period,PRICE_BASE,Price base
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,TUR,Türkiye,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2020,,34581.29,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,TUR,Türkiye,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2022,,32422.18,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,TUR,Türkiye,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2024,,34370.91,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GBR,United Kingdom,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2015,,31475.01,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GBR,United Kingdom,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2016,,31709.99,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GBR,United Kingdom,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2017,,30911.82,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GBR,United Kingdom,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2018,,30786.23,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GBR,United Kingdom,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2019,,30677.525,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GBR,United Kingdom,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2020,,31002.169,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GBR,United Kingdom,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2021,,31242,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GBR,United Kingdom,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2022,,29359,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GBR,United Kingdom,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2023,,29887,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2015,,237782.19,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2016,,243225,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2017,,243724.3,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU27_2020,European Union (27 countries from 01/02/2020),A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2015,,213424,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU27_2020,European Union (27 countries from 01/02/2020),A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2016,,219577,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU27_2020,European Union (27 countries from 01/02/2020),A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2017,,222511,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU27_2020,European Union (27 countries from 01/02/2020),A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2018,,223119,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU27_2020,European Union (27 countries from 01/02/2020),A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2019,,225350,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU27_2020,European Union (27 countries from 01/02/2020),A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2020,,232870,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU27_2020,European Union (27 countries from 01/02/2020),A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2021,,238229,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU27_2020,European Union (27 countries from 01/02/2020),A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2022,,230180,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU27_2020,European Union (27 countries from 01/02/2020),A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2023,,229129,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ARG,Argentina,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2019,,18863.0244,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ARG,Argentina,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2020,,19046.8963,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ARG,Argentina,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2021,,19228.2216,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ARG,Argentina,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2022,,19327,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ARM,Armenia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2015,,492.8,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ARM,Armenia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2016,,499.7,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ARM,Armenia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2017,,493.9,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ARM,Armenia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2018,,469.9,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ARM,Armenia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2019,,472.8,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ARM,Armenia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2020,,573.2,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ARM,Armenia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2021,,487.4,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ARM,Armenia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2022,,532.7,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ARM,Armenia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2023,,433.3,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AZE,Azerbaijan,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2015,,1535,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AZE,Azerbaijan,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2016,,1590,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AZE,Azerbaijan,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2017,,1576,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AZE,Azerbaijan,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2018,,1756,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AZE,Azerbaijan,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2019,,2022,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AZE,Azerbaijan,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2020,,2367,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AZE,Azerbaijan,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2021,,2583,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AZE,Azerbaijan,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2022,,2657,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AZE,Azerbaijan,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2023,,2720,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BGD,Bangladesh,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2019,,8003.627,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BGD,Bangladesh,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2020,,7199.224,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BGD,Bangladesh,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2021,,7413.839,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BLR,Belarus,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2015,,3734.6,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BLR,Belarus,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2016,,3794,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BLR,Belarus,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2017,,3801.4,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BLR,Belarus,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2018,,3795.3,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BLR,Belarus,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2019,,3784.8,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BLR,Belarus,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2020,,4070.4,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BLR,Belarus,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2021,,3970.2,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BLR,Belarus,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2022,,3994.3,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BLR,Belarus,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2023,,3982.6,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BIH,Bosnia and Herzegovina,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2015,,1249,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BIH,Bosnia and Herzegovina,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2016,,1244,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BIH,Bosnia and Herzegovina,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2017,,1235,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BIH,Bosnia and Herzegovina,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2018,,1244,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BIH,Bosnia and Herzegovina,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2019,,1228.309,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BIH,Bosnia and Herzegovina,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2024,,1122.533,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BRA,Brazil,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2015,,34018.73,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BGR,Bulgaria,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2015,,3011,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BGR,Bulgaria,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2016,,2881,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BGR,Bulgaria,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2017,,3080,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BGR,Bulgaria,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2018,,2862,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BGR,Bulgaria,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2019,,3080,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BGR,Bulgaria,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2020,,2828.761,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BGR,Bulgaria,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2021,,3058.061,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BGR,Bulgaria,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2022,,3157.279,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BGR,Bulgaria,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2023,,3156,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHN,China (People’s Republic of),A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2015,,191419,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHN,China (People’s Republic of),A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2016,,203620,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHN,China (People’s Republic of),A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2017,,215209,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHN,China (People’s Republic of),A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2018,,228018,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHN,China (People’s Republic of),A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2019,,242062,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHN,China (People’s Republic of),A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2020,,235117,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHN,China (People’s Republic of),A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2021,,248692,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHN,China (People’s Republic of),A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2022,,244447,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHN,China (People’s Republic of),A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2023,,254078,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HRV,Croatia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2015,,1653.92,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HRV,Croatia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2016,,1679.76,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HRV,Croatia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2017,,1716.44,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HRV,Croatia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2018,,1768.411,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HRV,Croatia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2019,,1811.617,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HRV,Croatia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2020,,1692.966,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HRV,Croatia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2021,,1766.56,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HRV,Croatia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2022,,1844.382,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HRV,Croatia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2023,,1833.3411,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,HRV,Croatia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2024,,1878.801584,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CYP,Cyprus,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2015,,539.75,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CYP,Cyprus,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2016,,552.941,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CYP,Cyprus,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2017,,551.389,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
